BusStopCode,Description,Latitude,Longitude,Location
53281,Blk 169,1.34665638902153,103.85432083296934,Blk 169 53281
53289,Zion Bible Presby Ch,1.347206111,103.8545811,Zion Bible Presby Ch 53289
53291,Shunfu Mart,1.35231394964571,103.8371139764859,Shunfu Mart 53291
53299,Bef Jadescape,1.35174011670427,103.83794546128104,Bef Jadescape 53299
53301,Raffles Instn,1.348611,103.845924,Raffles Instn 53301
53309,Opp Raffles Instn,1.34849137843448,103.8452725001234,Opp Raffles Instn 53309
53311,Opp Bosch,1.34684500003106,103.84162388899554,Opp Bosch 53311
53319,Bosch,1.34722500001495,103.8412483330228,Bosch 53319
53321,Opp Eunoia JC,1.36135,103.8402947,Opp Eunoia JC 53321
53329,Eunoia JC,1.36153970079158,103.84049549859829,Eunoia JC 53329
53331,Bef Bright Hill Tp,1.363006,103.836624,Bef Bright Hill Tp 53331
53339,Opp Bright Hill Tp,1.36312998205072,103.8367836110905,Opp Bright Hill Tp 53339
53341,Bright Hill Stn Exit 2,1.36355638900203,103.83394166697737,Bright Hill Stn Exit 2 53341
53349,Bright Hill Stn Exit 1,1.3637398272719,103.83379317461136,Bright Hill Stn Exit 1 53349
53351,Ai Tong Sch,1.36080972198475,103.8321175000126,Ai Tong Sch 53351
53359,Opp Ai Tong Sch,1.36125666702141,103.83196166697408,Opp Ai Tong Sch 53359
53361,Blk 454,1.35929833296604,103.83032083300758,Blk 454 53361
53369,Opp Blk 454,1.35947344252352,103.8301455974542,Opp Blk 454 53369
53371,Blk 257,1.35994333341045,103.84379568310376,Blk 257 53371
53379,Blk 245,1.36018670154842,103.84386020713475,Blk 245 53379
53381,Bishan Nth Shop Mall,1.35830432828214,103.84496212009292,Bishan Nth Shop Mall 53381
53389,Opp Bishan Nth Shop Mall,1.35804473736933,103.8451693388076,Opp Bishan Nth Shop Mall 53389
53391,Opp Blk 203,1.35444291744538,103.84696320325271,Opp Blk 203 53391
53399,Blk 202,1.35464002820911,103.8470163249439,Blk 202 53399
53401,Guangyang Sec Sch,1.3454166669782,103.85048888897714,Guangyang Sec Sch 53401
53409,Blk 131,1.34534609724691,103.85126805621526,Blk 131 53409
53419,Opp Guangyang Pr Sch,1.34639996494893,103.84980877522956,Opp Guangyang Pr Sch 53419
53421,BLK 151A MKT,1.345658889,103.8553811,BLK 151A MKT 53421
54009,Ang Mo Kio Int,1.36968769913339,103.84856716193268,Ang Mo Kio Int 54009
54011,Blk 207,1.36567044820875,103.84341042482096,Blk 207 54011
54019,Blk 307A,1.36618666697727,103.84418333302727,Blk 307A 54019
54031,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092,Opp Al-Muttaqin Mque 54031
54039,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578,Bef Al-Muttaqin Mque 54039
54041,Opp Courts Ang Mo Kio,1.373558,103.844975,Opp Courts Ang Mo Kio 54041
54049,Courts Ang Mo Kio,1.373029,103.845336,Courts Ang Mo Kio 54049
54051,Bef Ang Mo Kio Ave 5,1.376558,103.844964,Bef Ang Mo Kio Ave 5 54051
54059,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185915,Bef Ang Mo Kio Lib 54059
54061,Blk 244,1.36728801688172,103.83404076959498,Blk 244 54061
54069,Opp Blk 244,1.36691997150676,103.83405562626136,Opp Blk 244 54069
54071,Blk 310C,1.36433664907741,103.84490672378502,Blk 310C 54071
54079,OPP BLK 315,1.36389805596869,103.84585916699372,OPP BLK 315 54079
54081,TECK GHEE CT,1.36358972199933,103.84786694396756,TECK GHEE CT 54081
54089,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186,OPP ANG MO KIO SWIM CPLX 54089
54091,BLK 331,1.36167975047647,103.85092799797832,BLK 331 54091
54099,OPP BLK 333,1.36118777797342,103.85104805596896,OPP BLK 333 54099
54101,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,Aft Ang Mo Kio Ave 10 54101
54109,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252276,Bef Ang Mo Kio Ave 10 54109
54161,Opp Blk 255,1.37107664581619,103.83482933088284,Opp Blk 255 54161
54169,Blk 255,1.37089833300275,103.83476694396748,Blk 255 54169
54181,Mayflower Stn Exit 6,1.37053305192374,103.83653495602836,Mayflower Stn Exit 6 54181
54189,Mayflower Stn Exit 5,1.37046966291161,103.83679073259783,Mayflower Stn Exit 5 54189
54191,Mayflower Stn Exit 2,1.37447193336668,103.83756404776229,Mayflower Stn Exit 2 54191
54199,Bef Mayflower Stn Exit 3,1.37430000000968,103.83767277798232,Bef Mayflower Stn Exit 3 54199
54201,OPP BLK 155,1.375969,103.839271,OPP BLK 155 54201
54209,BET BLKS 152/155,1.37638119735545,103.83952322759048,BET BLKS 152/155 54209
54211,Mayflower Sec Sch,1.36861222198461,103.83634833298528,Mayflower Sec Sch 54211
54219,Opp Mayflower Sec Sch,1.36880777071199,103.83679395921904,Opp Mayflower Sec Sch 54219
54221,Opp Ang Mo Kio Pr Sch,1.36995608006054,103.83959341119169,Opp Ang Mo Kio Pr Sch 54221
54229,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546,Ang Mo Kio Pr Sch 54229
54231,Blk 129,1.36966012463918,103.84193909880943,Blk 129 54231
54239,Blk 209,1.369186093503,103.84332015576304,Blk 209 54239
54241,Blk 700B,1.36913518643274,103.84618005827468,Blk 700B 54241
54247,Blk 322,1.36873836498602,103.84719306132868,Blk 322 54247
54248,Blk 324,1.36875490594243,103.84661006967286,Blk 324 54248
54251,Aft Grandeur 8,1.37689002832989,103.84617199453344,Aft Grandeur 8 54251
54259,Opp Grandeur 8,1.3772094440158,103.84628222196814,Opp Grandeur 8 54259
54261,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572,Aft Ang Mo Kio Stn Exit A 54261
54269,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571649,Opp Ang Mo Kio Stn 54269
54271,Blk 586,1.36996326781056,103.85356664655984,Blk 586 54271
54279,Blk 427,1.36968919033429,103.85404760550172,Blk 427 54279
54281,Blk 570,1.369694,103.855165,Blk 570 54281
54289,Blk 452,1.369149,103.855987,Blk 452 54289
54291,Blk 564,1.36918861426324,103.85886147831552,Blk 564 54291
54299,Opp Blk 565,1.36890152697813,103.8583265688086,Opp Blk 565 54299
54301,Blk 5022,1.37019500530585,103.86284675062744,Blk 5022 54301
54309,Opp Blk 5022,1.36988835306854,103.86306604022435,Opp Blk 5022 54309
54311,Blk 332,1.36143610819625,103.85257506359628,Blk 332 54311
54319,Opp Christ The King Ch,1.36205969144532,103.85305482306448,Opp Christ The King Ch 54319
54321,Blk 354,1.3639846735447,103.85237785571756,Blk 354 54321
54329,Blk 420,1.36449772525141,103.85247983714416,Blk 420 54329
54331,Blk 346,1.36719473720813,103.85056845375878,Blk 346 54331
54339,Blk 422,1.3678447007404,103.85057966582929,Blk 422 54339
54341,Opp Blk 504,1.37462142095238,103.84782467173312,Opp Blk 504 54341
54349,Blk 504,1.37477333299627,103.84810527802902,Blk 504 54349
54351,Nanyang Poly,1.37647777885877,103.85003474200924,Nanyang Poly 54351
54359,Blk 502,1.37615334768079,103.8499921086812,Blk 502 54359
54369,Opp Blk 4025,1.35874638898802,103.85588277797046,Opp Blk 4025 54369
54371,Blk 409 Mkt/FC,1.36238306289968,103.85568284134344,Blk 409 Mkt/FC 54371
54379,Blk 475,1.36288998904353,103.85594804936484,Blk 475 54379
54381,Blk 443,1.3657416739059,103.85608617430734,Blk 443 54381
54389,Blk 465,1.36638973614786,103.85660537812753,Blk 465 54389
54391,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145,Aft Ang Mo Kio Int 54391
54399,Bef Ang Mo Kio Stn Exit B,1.37137302300723,103.848661116474,Bef Ang Mo Kio Stn Exit B 54399
54401,Blk 522,1.3729466814704,103.8516353477965,Blk 522 54401
54409,Opp Blk 522,1.37270833297137,103.85213888899418,Opp Blk 522 54409
54411,Blk 527,1.37235305596731,103.8542291670297,Blk 527 54411
54419,Opp Blk 527,1.37206167776818,103.8548909469337,Opp Blk 527 54419
54429,Blk 561,1.370344,103.85818,Blk 561 54429
54439,Blk 549,1.37328474238491,103.85715387505564,Blk 549 54439
54441,Blk 507,1.37418169489017,103.85076922983178,Blk 507 54441
54449,Opp Blk 507,1.3746081045073,103.8508895505374,Opp Blk 507 54449
54451,Blk 643,1.37723501808517,103.84059645206445,Blk 643 54451
54459,Blk 151,1.37693336122245,103.84120098441312,Blk 151 54459
54461,Blk 649,1.37747997146347,103.84339938777067,Blk 649 54461
54469,Opp Blk 649,1.3772016702489,103.84349683756662,Opp Blk 649 54469
54471,Opp Blk 538,1.37613470846106,103.853296559924,Opp Blk 538 54471
54479,Blk 538,1.37579335077466,103.853200441537,Blk 538 54479
54481,Ite Coll Ctrl,1.37599497932237,103.855765341723,Ite Coll Ctrl 54481
54489,Opp Ite Coll Ctrl,1.375675,103.855423,Opp Ite Coll Ctrl 54489
54491,Aft CTE,1.37717165299187,103.86010323265268,Aft CTE 54491
54499,Bef CTE,1.37700806651463,103.86055355422364,Bef CTE 54499
54501,Opp AMK Ind Pk 2,1.37787138898682,103.8626630559814,Opp AMK Ind Pk 2 54501
54509,Aft Blk 5000,1.37758835823729,103.86257049780347,Aft Blk 5000 54509
54511,Blk 5028,1.37167638225112,103.86344756349828,Blk 5028 54511
54519,Opp Blk 5023,1.37121805600151,103.86373555598496,Opp Blk 5023 54519
54521,Blk 5046,1.37342640743158,103.86288750616448,Blk 5046 54521
54529,Opp Blk 5043,1.3733597291276,103.86303621815657,Opp Blk 5043 54529
54531,OPP BISHAN PK,1.35839974282084,103.85132688003488,OPP BISHAN PK 54531
54539,BISHAN PK,1.35857111103202,103.85104805599867,BISHAN PK 54539
54571,Blk 532,1.37425472964633,103.85491933752174,Blk 532 54571
54579,Blk 540,1.37487817367914,103.85483080978987,Blk 540 54579
54581,Blk 574,1.37105833303092,103.85665833302312,Blk 574 54581
54589,Blk 555,1.37173441613541,103.85671893941708,Blk 555 54589
54591,Opp Blk 5060,1.37530666700034,103.8617738890253,Opp Blk 5060 54591
54599,Blk 5056,1.37489472202166,103.86180138897764,Blk 5056 54599
54601,Townsville Pr Sch,1.35942138902131,103.85514583300495,Townsville Pr Sch 54601
54609,Opp Townsville Pr Sch,1.3593577779887,103.8552925000032,Opp Townsville Pr Sch 54609
54611,BLK 220,1.36489470522366,103.84057417396242,BLK 220 54611
54619,OPP BLK 220,1.36467168386173,103.84050288513411,OPP BLK 220 54619
54621,BLK 223,1.36595331171712,103.837730713056,BLK 223 54621
54629,OPP BLK 223,1.3655880696456,103.83801666007231,OPP BLK 223 54629
54631,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312,Bef Ang Mo Kio Ind Pk 2A 54631
54641,Sing Ind Cplx,1.37573967362754,103.864609061163,Sing Ind Cplx 54641
54651,Opp Techplace 2,1.37854275740549,103.86551861831312,Opp Techplace 2 54651
54659,Techplace 2,1.37834008020794,103.86686274044776,Techplace 2 54659
55009,Ang Mo Kio Depot,1.38589831101442,103.84757704926118,Ang Mo Kio Depot 55009
55011,Bef Lentor Stn Exit 5,1.382262,103.835704,Bef Lentor Stn Exit 5 55011
55019,Aft Lentor Stn Exit 4,1.382212,103.836047,Aft Lentor Stn Exit 4 55019
55021,OPP SEASONS PK,1.3857011784032,103.83872706499656,OPP SEASONS PK 55021
55029,SEASONS PK,1.38565193733046,103.83917105055716,SEASONS PK 55029
55031,Opp NCS Hub,1.38944774212221,103.84360331162512,Opp NCS Hub 55031
55039,NCS Hub,1.3891573228776,103.84383135324572,NCS Hub 55039
55041,Aft Ang Mo Kio St 64,1.39122406741106,103.84602799523668,Aft Ang Mo Kio St 64 55041
55049,Bef Ang Mo Kio St 64,1.39110547694961,103.84659281119058,Bef Ang Mo Kio St 64 55049
55051,Opp ST Electronics,1.3924,103.848962,Opp ST Electronics 55051
55059,ST Electronics,1.3920822654425,103.84909518015895,ST Electronics 55059
55071,Bef Econ Medicare Ctr,1.39246274085167,103.85261828242731,Bef Econ Medicare Ctr 55071
55079,Aft Econ Medicare Ctr,1.391952,103.853366,Aft Econ Medicare Ctr 55079
55081,Opp Sunrise Gdns,1.39177133420779,103.8559732827973,Opp Sunrise Gdns 55081
55089,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,Aft Sunrise Gdns 55089
55101,Opp Serenity Pk,1.3909401415525,103.85967918415774,Opp Serenity Pk 55101
55109,Serenity Pk,1.39049447273752,103.8599334800352,Serenity Pk 55109
55111,Blk 180,1.37695556267127,103.83777368753996,Blk 180 55111
55119,Blk 617,1.37728530731209,103.8378470631113,Blk 617 55119
55121,Opp Blk 604,1.37943138901774,103.83519777802984,Opp Blk 604 55121
55129,Blk 604,1.37955302001994,103.83549938754196,Blk 604 55129
55131,BLK 612,1.37986282047018,103.8396597025406,BLK 612 55131
55139,BLK 641,1.37894011617745,103.84007487448596,BLK 641 55139
55141,OPP BLK 622,1.38151305598601,103.83902055596756,OPP BLK 622 55141
55149,BLK 622,1.38147638900431,103.8392680559805,BLK 622 55149
55151,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222,Ang Mo Kio Comm Hosp 55151
55159,Opp Ang Mo Kio Comm Hosp,1.383362,103.84065,Opp Ang Mo Kio Comm Hosp 55159
55169,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602072,Opp Yio Chu Kang Cc 55169
55171,Castle Green,1.385783333,103.8429056,Castle Green 55171
55179,Opp Castle Green,1.385991667,103.8431694,Opp Castle Green 55179
55181,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,Opp Yio Chu Kang Stn 55181
55189,Yio Chu Kang Stn,1.382955556,103.844225,Yio Chu Kang Stn 55189
55199,Blk 645,1.3795247679563,103.8426631996752,Blk 645 55199
55201,Aft Blk 648,1.37859113966821,103.8443777268119,Aft Blk 648 55201
55209,Opp Blk 646,1.37863166702811,103.84468444401315,Opp Blk 646 55209
55211,Aft Ang Mo Kio Fire Stn,1.38603759468682,103.8455676081697,Aft Ang Mo Kio Fire Stn 55211
55219,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141,Bef Ang Mo Kio Ave 9 55219
55221,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938,Opp SMRT Buses AMK Depot 55221
55229,SMRT Buses AMK Depot,1.38851043039698,103.84591573293088,SMRT Buses AMK Depot 55229
55231,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135695,Opp Sbst Ang Mo Kio Depot 55231
55239,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102198,Sbst Ang Mo Kio Depot 55239
55241,Aft Yio Chu Kang Rd,1.38932985258763,103.84071031595586,Aft Yio Chu Kang Rd 55241
55249,Bef Yio Chu Kang Rd,1.389538,103.84068,Bef Yio Chu Kang Rd 55249
55251,Countryside Est,1.39093600499761,103.83885575492444,Countryside Est 55251
55259,Opp Countryside Est,1.39143,103.838608,Opp Countryside Est 55259
55261,Bullion Pk Condo,1.39203,103.836929,Bullion Pk Condo 55261
55269,Opp Bullion Pk Condo,1.39267,103.836298,Opp Bullion Pk Condo 55269
55281,Aft SLE,1.39813695687252,103.8288132424982,Aft SLE 55281
55289,LP 94,1.39844339285315,103.82903916367646,LP 94 55289
55301,AMK Police Div HQ,1.38425166698696,103.84445666701023,AMK Police Div HQ 55301
55309,Opp AMK Police Div HQ,1.384084,103.844597,Opp AMK Police Div HQ 55309
55311,Opp Yio Chu Kang Stadium,1.38430357836038,103.84683966636786,Opp Yio Chu Kang Stadium 55311
55319,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942,Yio Chu Kang Stadium 55319
55321,Opp Nanyang Poly,1.37836333298131,103.84722527801875,Opp Nanyang Poly 55321
55329,Nanyang Poly,1.37901970079676,103.84722527828754,Nanyang Poly 55329
55331,Aft Lentor Gr,1.38692246241021,103.8371410383723,Aft Lentor Gr 55331
55339,Aft Florissa Pk,1.38708225951205,103.83711644936152,Aft Florissa Pk 55339
55341,Lentor Stn Exit 3,1.384975,103.836684,Lentor Stn Exit 3 55341
55349,Lentor Stn Exit 5,1.38479144169995,103.8364930927339,Lentor Stn Exit 5 55349
55351,Opp Fudu Wk P/G,1.3897367880855,103.83696395007934,Opp Fudu Wk P/G 55351
55361,Countryside Gdn P/G,1.38983685641152,103.83860500061256,Countryside Gdn P/G 55361
55371,Aft Lentor St,1.388614367271,103.83440450730951,Aft Lentor St 55371
55381,Bef Bullion Pk,1.3899041699795,103.83624640000222,Bef Bullion Pk 55381
55509,Yio Chu Kang Int,1.38113241525166,103.8455558816965,Yio Chu Kang Int 55509
56011,Bef adana at thomson,1.36865,103.828321,Bef adana at thomson 56011
56019,Bef Ang Mo Kio Ave 1,1.369486,103.828616,Bef Ang Mo Kio Ave 1 56019
56021,Opp Sembawang Hills FC,1.372666,103.82843,Opp Sembawang Hills FC 56021
56029,Bef Sembawang Hills Fc,1.37359500001635,103.82870000002058,Bef Sembawang Hills Fc 56029
56031,Bef Yio Chu Kang Rd,1.37695666700099,103.82822527799024,Bef Yio Chu Kang Rd 56031
56039,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,Aft Yio Chu Kang Rd 56039
56041,Opp Meadows @ Peirce,1.379094,103.827593,Opp Meadows @ Peirce 56041
56049,Meadows @ Peirce,1.37945638898658,103.82768833298778,Meadows @ Peirce 56049
56051,Opp Tagore Rd,1.38249472962714,103.82576395474278,Opp Tagore Rd 56051
56059,Bef Tagore Rd,1.38268805765919,103.82604547355083,Bef Tagore Rd 56059
56061,Aft Tagore Dr,1.385154,103.822865,Aft Tagore Dr 56061
56069,Bef Tagore Dr,1.38530499508514,103.82320879865532,Bef Tagore Dr 56069
56071,Bef Old Upp Thomson Rd,1.38717744383548,103.81964816646844,Bef Old Upp Thomson Rd 56071
56079,Aft Old Upp Thomson Rd,1.38756640996273,103.81959791299872,Aft Old Upp Thomson Rd 56079
56081,Bef SLE,1.391569,103.818216,Bef SLE 56081
56089,Aft SLE,1.39205091187219,103.8186110743666,Aft SLE 56089
56091,Springleaf Stn Exit 3,1.3962,103.818459,Springleaf Stn Exit 3 56091
56099,Springleaf Stn Exit 2,1.39606817759915,103.8188299218487,Springleaf Stn Exit 2 56099
56191,Teachers' Housing Est,1.37879833302094,103.82944083302412,Teachers' Housing Est 56191
56199,Aft Thomson Hills Dr,1.37892333298882,103.83003638899947,Aft Thomson Hills Dr 56199
56201,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401024,Aft Munshi Abdullah Ave 56201
56209,Bef Thomson Hills Dr,1.38031863295854,103.83240305645302,Bef Thomson Hills Dr 56209
56241,St. Nicholas Girls',1.37199166697877,103.83320833301671,St. Nicholas Girls' 56241
56249,Opp St. Nicholas Girls',1.37295831920319,103.8330111177188,Opp St. Nicholas Girls' 56249
56251,Opp Horizon Gdns,1.37637472203353,103.8344186109838,Opp Horizon Gdns 56251
56259,Horizon Gdns,1.376844443968,103.83484027799092,Horizon Gdns 56259
56261,Aft Ang Mo Kio Ave 2,1.367859,103.831724,Aft Ang Mo Kio Ave 2 56261
56269,BEF Ang mo kio avenue 2,1.36741835425889,103.83233403239235,BEF Ang mo kio avenue 2 56269
56289,Bef Shangri-La Wk,1.37023167757252,103.83232655288832,Bef Shangri-La Wk 56289
57011,Opp Springleaf Nature Pk,1.40015725353057,103.81717214668784,Opp Springleaf Nature Pk 57011
57019,Springleaf Nature Pk,1.40056260892652,103.81734465881831,Springleaf Nature Pk 57019
57021,Forest Hills Condo,1.40414074099185,103.81834244198308,Forest Hills Condo 57021
57029,Aft The Springside,1.40396290628178,103.81862261343508,Aft The Springside 57029
57031,Nee Soon Driclad Ctr,1.40705411971506,103.82012256385369,Nee Soon Driclad Ctr 57031
57039,SPIRITUAL GRACE PRESBY CH,1.40611750000192,103.8199872220186,SPIRITUAL GRACE PRESBY CH 57039
57041,Nee Soon HQ 22 SIB,1.41069268256433,103.82192312004506,Nee Soon HQ 22 SIB 57041
57049,Opp Nee Soon HQ 22 SIB,1.41082027802703,103.82233527798766,Opp Nee Soon HQ 22 SIB 57049
57051,Aft Sembawang Air Base,1.415206,103.8233905,Aft Sembawang Air Base 57051
57059,Opp Sembawang Air Base,1.41472777811863,103.82356549744377,Opp Sembawang Air Base 57059
57061,Dieppe Barracks,1.419905,103.8245465,Dieppe Barracks 57061
57069,Opp Dieppe Barracks,1.4189659270404,103.82460551333595,Opp Dieppe Barracks 57069
57071,Opp Khatib Camp,1.424958,103.8255225,Opp Khatib Camp 57071
57079,Khatib Camp,1.42443860227619,103.82566793061788,Khatib Camp 57079
57081,Opp Blk 713,1.42753611101756,103.82655472202664,Opp Blk 713 57081
57089,Blk 713,1.42740500891774,103.82685672676006,Blk 713 57089
57111,Opp Blk 101,1.43123622644607,103.82654938929034,Opp Blk 101 57111
57119,Blk 101,1.43130257113028,103.82688773076856,Blk 101 57119
57121,Opp Blk 115B,1.43345083292583,103.82631132424072,Opp Blk 115B 57121
57129,Blk 114,1.43418656873084,103.82641445936883,Blk 114 57129
57131,Opp Jln Kemuning,1.43808413802489,103.82529753316932,Opp Jln Kemuning 57131
57139,Aft Jln Kemuning,1.43795662145081,103.8255962797174,Aft Jln Kemuning 57139
57141,Bef Upp Thomson Rd,1.40248255094729,103.8169622653191,Bef Upp Thomson Rd 57141
57149,Aft Upp Thomson Rd,1.40236816337763,103.81689548453724,Aft Upp Thomson Rd 57149
58009,Sembawang Int,1.44748179252514,103.81941391689068,Sembawang Int 58009
58011,Opp Sembawang Shop Ctr,1.44135611418225,103.82418746836298,Opp Sembawang Shop Ctr 58011
58019,Aft Sembawang Shop Ctr,1.44085,103.824719,Aft Sembawang Shop Ctr 58019
58021,Opp The Nautical,1.44324136994568,103.82367863032862,Opp The Nautical 58021
58029,The Nautical,1.44315919415772,103.82398509211036,The Nautical 58029
58031,Opp Canberra Dr,1.4462869,103.8250487,Opp Canberra Dr 58031
58039,Bef Canberra Dr,1.4467419,103.8258,Bef Canberra Dr 58039
58041,Blk 590C,1.44939346470038,103.8268558037182,Blk 590C 58041
58049,Opp Blk 590C,1.44919525191106,103.82703542333944,Opp Blk 590C 58049
58051,Blk 592C,1.45087972197488,103.82843083296738,Blk 592C 58051
58059,Opp Blk 592C,1.45079007708143,103.82866296034206,Opp Blk 592C 58059
58061,Aft Durban Rd,1.45296423052616,103.83110625286092,Aft Durban Rd 58061
58069,Opp Durban Rd,1.452187,103.830428,Opp Durban Rd 58069
58071,Bef Jln Basong,1.45528422069638,103.83388976874676,Bef Jln Basong 58071
58079,Aft Jln Basong,1.45500446219905,103.8338121885662,Aft Jln Basong 58079
58081,Opp Jln Janggus,1.45825194403092,103.83594609403144,Opp Jln Janggus 58081
58089,Aft Andrews Ave,1.45873255930273,103.8365421699352,Aft Andrews Ave 58089
58091,Sembawang Pk,1.46211498021096,103.8379191742591,Sembawang Pk 58091
58099,Opp Sembawang Pk,1.460299,103.837391,Opp Sembawang Pk 58099
58101,Blk 311,1.44667277800811,103.82282277802054,Blk 311 58101
58109,Opp Blk 311,1.44667607916689,103.82309298513005,Opp Blk 311 58109
58111,Blk 351 CP,1.45096272310028,103.82075231895968,Blk 351 CP 58111
58119,Blk 502A,1.45099925490468,103.82102323159113,Blk 502A 58119
58121,Blk 424A CP,1.45329115486737,103.81929476185202,Blk 424A CP 58121
58129,Blk 508 CP,1.45284216119403,103.8198821920911,Blk 508 CP 58129
58131,Aft Assyafaah Mque,1.4562533329966,103.82045999997707,Aft Assyafaah Mque 58131
58139,Bef Assyafaah Mque,1.45637564424183,103.82074569870127,Bef Assyafaah Mque 58139
58141,Sembawang Camp,1.463365158306,103.81653183057892,Sembawang Camp 58141
58149,Opp Sembawang Shipyard G 8,1.46190359169667,103.81788921693168,Opp Sembawang Shipyard G 8 58149
58151,Bef Sembawang Stn,1.44835904274406,103.82201343608212,Bef Sembawang Stn 58151
58159,Aft Admiral Hill,1.44821708737482,103.82235611868522,Aft Admiral Hill 58159
58161,Bef Sembawang Shipyard G 3,1.46052755709037,103.82037350350512,Bef Sembawang Shipyard G 3 58161
58169,Aft HomeTeamNS Sembawang Resort,1.45978696349073,103.82092447388442,Aft HomeTeamNS Sembawang Resort 58169
58171,Sembawang Corp Industries,1.45890580814381,103.823798831684,Sembawang Corp Industries 58171
58179,Opp Sembawang Corp Industries,1.45855645310428,103.82350997035716,Opp Sembawang Corp Industries 58179
58181,Police Drv Circuit,1.45964275024639,103.82625715308492,Police Drv Circuit 58181
58189,Opp Police Drv Circuit,1.45915444426655,103.82601182603965,Opp Police Drv Circuit 58189
58191,Aft Wellington Rd,1.45875202875202,103.82875514072089,Aft Wellington Rd 58191
58199,OPP AUCKLAND ROAD WEST,1.4590501574168,103.82788431875926,OPP AUCKLAND ROAD WEST 58199
58201,Aft Queen'S Ave,1.45531234912714,103.8309899667324,Aft Queen'S Ave 58201
58209,Aft Pakistan Rd,1.45524083298775,103.83062638903208,Aft Pakistan Rd 58209
58211,Sembawang Stn,1.44926202582359,103.81979401898032,Sembawang Stn 58211
58219,Opp Sembawang Stn,1.44953463697186,103.8199297231716,Opp Sembawang Stn 58219
58221,Blk 339 CP,1.44859264769928,103.81706577986397,Blk 339 CP 58221
58229,Blk 358A CP,1.44875084068886,103.8168059210019,Blk 358A CP 58229
58241,Sembawang Int/Opp Blk 315,1.44722064601498,103.82018490260376,Sembawang Int/Opp Blk 315 58241
58249,Blk 309,1.44711722202289,103.8211855559986,Blk 309 58249
58251,Sun Plaza/Sembawang Stn,1.44803148822713,103.81895207486828,Sun Plaza/Sembawang Stn 58251
58259,Opp Sun Plaza,1.44777267175187,103.81895151565972,Opp Sun Plaza 58259
58261,VISIONAIRE,1.44710213838584,103.82726305553976,VISIONAIRE 58261
58269,OPP VISIONAIRE,1.44702361616489,103.82761997468876,OPP VISIONAIRE 58269
58271,Blk 335,1.44702783502401,103.81470654183288,Blk 335 58271
58279,Opp Blk 336A CP,1.44658462255674,103.8145691865372,Opp Blk 336A CP 58279
58281,Sembawang Sec Sch,1.4450136750226,103.8162666133863,Sembawang Sec Sch 58281
58289,Opp Sembawang Sec Sch,1.44485960840447,103.81627162679553,Opp Sembawang Sec Sch 58289
58291,Blk 317,1.44579319988216,103.8199449173096,Blk 317 58291
58299,Blk 328,1.44582915331137,103.81968463382916,Blk 328 58299
58301,3M Bldg,1.44485650594175,103.81055057568136,3M Bldg 58301
58309,Opp 3M Bldg,1.44466063592056,103.81036650514451,Opp 3M Bldg 58309
58311,Blk 354 CP,1.4501979542693,103.81810459422104,Blk 354 CP 58311
58319,Blk 357C,1.44976933938251,103.81802192152004,Blk 357C 58319
58321,Bet Blks 357/359,1.45020573824638,103.81614518346868,Bet Blks 357/359 58321
58329,Blk 474,1.45050186875947,103.81655964918444,Blk 474 58329
58331,Blk 589D,1.44974129560526,103.82397609690102,Blk 589D 58331
58339,Opp Blk 589D,1.44936138505812,103.82430573345592,Opp Blk 589D 58339
58341,Blk 405 Sembawang,1.45267992935187,103.81687772159036,Blk 405 Sembawang 58341
58349,Blk 478,1.45273139537549,103.8164234320766,Blk 478 58349
58351,Blk 483,1.45593548683251,103.81491062256012,Blk 483 58351
58359,Opp Blk 484A CP,1.45619440004203,103.81465411421148,Opp Blk 484A CP 58359
58361,Nth Link Bldg,1.46118688481447,103.81270708997144,Nth Link Bldg 58361
58369,BEF ACACIA HME,1.46077451756536,103.81206144667212,BEF ACACIA HME 58369
58371,Bet Blks 325/326,1.44449009584233,103.8190895319006,Bet Blks 325/326 58371
58379,Opp Blk 325,1.44428574142951,103.81900511225648,Opp Blk 325 58379
58381,Blk 469B,1.44797049342873,103.81337787352544,Blk 469B 58381
